qid,uid,label
efdeb1d97e0809916af4e3d652dd9b14,83529c06916cda6c82f10b746d89b79c,0.260022071581
1fb3191c9a2e4333b7939fc488db71d1,541cf3902586b34683396187b2f995a3,0.269059295346
8140f39fe91d1eb086917d5ae5783baf,541cf3902586b34683396187b2f995a3,0.269059295346
0a97b465307b754a7b9376867121828e,541cf3902586b34683396187b2f995a3,0.269059295346
f63fea6529ad4e98d9a2b6b2de78759e,541cf3902586b34683396187b2f995a3,0.269059295346
7fc7e9c1a1b031a441d85e582b7f14fe,541cf3902586b34683396187b2f995a3,0.269059295346
dc4bbfe7a03b77116f5d19126b97cc41,541cf3902586b34683396187b2f995a3,0.269059295346
32869861c213b6581d981a06af21f9b3,541cf3902586b34683396187b2f995a3,0.269059295346
ff8d5bafa882b6d96b26500ad3b0ec5e,541cf3902586b34683396187b2f995a3,0.269059295346
522d05141cf3b807e17c3095acf48198,f42a1e76ed2ab59ed668b2d31c3232dd,0.273503003368
ff03486300fcf249b6fc5d88726b03f4,72c99cecdcac400ee478003e9eba76f8,0.255687270293
ebc39f3e10eb15e72425723776f01967,18bd7cee907867cad3b50011fa02fab6,0.264617369516
dcd2e013a91145a4370da80656d8b261,e648e6ed5ca749c8da48467169f263df,0.257882464334
9255ebde1cfffa535cfea1e98caf3f27,c4495e03a36a070f14b6cb3abfd20d44,0.257332514671
58b2e77265859e3bde1d55bee87f7a01,8fab3f3b6218b590adf38042c0c2cf4e,0.265245411427
ac9e78298c7621e214bd9bece364983c,1ff1de774005f8da13f42943881c655f,0.241456644067
71aa4cdd6b13d27f1e9980a323c8b93f,1ff1de774005f8da13f42943881c655f,0.241456644067
6f0a1fe98d9efdc3d2a0e4d42178b7ab,1ff1de774005f8da13f42943881c655f,0.241456644067
605f323f53b76dcb6b2b7e34f1ebcf1c,1ff1de774005f8da13f42943881c655f,0.241456644067
74e6cfd333712ae224091d22b3ac5ac1,1ff1de774005f8da13f42943881c655f,0.241456644067
26d118ae68ed1a25bf687fc8583aedcd,d744a3b9577e55fe48d6a208b457c68a,0.245961708142
1ff41e1314f6f32e982922e74a7ccc66,d744a3b9577e55fe48d6a208b457c68a,0.245961708142
11548824c1f876fdcaf3ac1e81594f0e,d744a3b9577e55fe48d6a208b457c68a,0.245961708142
d7777c477211a91893a689c60d9dbec2,89805b13e45db83e718df87f3a52cff6,0.25760739367
3a82096e78a7e303af537b6b28aea727,67a6babbf28b16a448a9db2f6f5cbfb1,0.269848022448
eaacc622cf903833dac2dd6a33defd35,a54d15b415df6632a850a6e0de957859,0.268644359239
eb2b5cd0709743df6edb95b8a0dffb24,8ee9ae39abe52f9f2e37f822a7fe1f39,0.261617285291
fcd0e8fba453b9f3e259033bfca3bd85,8db9b9bfb7084f875f8f5bbfe7055a41,0.463835091436
142ff74ae1e4671627b4ee7e6a12ce6a,8db9b9bfb7084f875f8f5bbfe7055a41,0.463835091436
549cef934d26187a0d7c8eb6008198e6,9912c6b998c5faee460aa30c97d412bf,0.2667976712
4484b111cef5086fba022b00e2561ba1,e744b0759cfdba7649f2e48d1ca71c11,0.25926068967
a2d0dc2db3333c32f4850b797306c0a9,5ae9c949c16e64e9cd65b6e67651eaf9,0.540933493985
ad7a6667ddf8afff2f5e73e1ffeeda01,5ae9c949c16e64e9cd65b6e67651eaf9,0.540933493985
d9e79e90f900e9d31d2a5c5e7c6787f3,5ae9c949c16e64e9cd65b6e67651eaf9,0.540933493985
354c5af6042ac8de57ed3df163283184,5ae9c949c16e64e9cd65b6e67651eaf9,0.540933493985
25fbe95b67a2ea619202dc68156a6ba8,5ae9c949c16e64e9cd65b6e67651eaf9,0.540933493985
2c0b37d0bc308884755803470afde4c8,5ae9c949c16e64e9cd65b6e67651eaf9,0.540933493985
8f36cfc717dc2aa126bcb88372fa026d,5ae9c949c16e64e9cd65b6e67651eaf9,0.540933493985
bff3f7792a94a4ae10655686e6aa934b,35cf994245c6500310ef7968f2c03f23,0.256234916992
9fa2e309dafb3753375373c07dee9296,35cf994245c6500310ef7968f2c03f23,0.256234916992
9958af5b81a8644bdf06f88950dab361,33ad12169129a98a80ec1da644573263,0.25227814594
ae4c2fdc375480d19f465b7934746411,33ad12169129a98a80ec1da644573263,0.25227814594
1af49ec4f7ccbce6858cd0770f02adaf,33ad12169129a98a80ec1da644573263,0.25227814594
ab6e542e519e85393f352eb2181f7b5f,33ad12169129a98a80ec1da644573263,0.25227814594
506d5b7559b119ba667cf75358d76f12,e97a1b8b55fe62ae7874b5ecea4e6277,0.260552378945
4c65bf1cb527d154bdb69acf6599fa4e,e97a1b8b55fe62ae7874b5ecea4e6277,0.260552378945
10fd1b1eec1218b82c9e3ff8c47bbdc2,e97a1b8b55fe62ae7874b5ecea4e6277,0.260552378945
9e3142abcaf30ef91dfae12d364186a0,d0997cd4f70643021e2c3a1499812f7d,0.504254684052
